TL Name,TL Reference,Monitored Object Name,Monitored Object Reference,Monitored Object Last Sample,Object Name Similarity %,TL Polling Frequency,Monitored Object Unit
HS_RM5314_LIGHT_ON_TL,5606.490618.TL19,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_OFF_TL,5606.490618.TL20,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_RMT_SP_TL,5606.490618.TL21,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_VAV_FLOW_AV_TL,5606.490618.TL22,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_FLOW_SP_TL,5606.490618.TL23,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_DP_SP_TL,5606.490618.TL24,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_SAT_SP_TL,5606.490618.TL25,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_PERIM_HTG_DELTA_T_AV_TL,5606.490618.TL26,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_BLIND_POS_AV_TL,5606.490618.TL27,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_OUTPUT_AV_TL,5606.490618.TL28,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_LAST_VALUE_AV_TL,5606.490618.TL29,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_AVG_LUX_LEVEL_AV_TL,5606.490618.TL30,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_system_SCH_BV_TL,5606.490618.TL31,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_VAV_system_UNIT_MODE_BV_TL,5606.490618.TL32,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_TEMP_PERM_BV_TL,5606.490618.TL33,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_GENERAL_PERM_BV_TL,5606.490618.TL34,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_MD_OCC_BV_TL,5606.490618.TL35,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_WINDOW_CONTACT_BV_TL,5606.490618.TL36,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_1_BV_TL,5606.490618.TL37,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_2_BV_TL,5606.490618.TL38,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_3_BV_TL,5606.490618.TL39,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_4_BV_TL,5606.490618.TL40,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_5_BV_TL,5606.490618.TL41,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_6_BV_TL,5606.490618.TL42,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_ECO_MODE_BV_TL,5606.490618.TL43,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEY_PRESS_MV_TL,5606.490618.TL44,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_MODE_MV_TL,5606.490618.TL45,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_RMT_CO_TL,5606.490618.TL46,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_DP_CO_TL,5606.490618.TL47,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_PERIM_HTG_DELTA_T_CO_TL,5606.490618.TL48,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_SAT_CO_TL,5606.490618.TL49,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_VAV_CTRL_MODE_MV_TL,5606.490618.TL50,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_MPC_TL,5606.490618.TL51,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_sMPC_TL,5606.490618.TL52,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_KEYPRESS_TL,5606.490618.TL53,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_SLIDER_TL,5606.490618.TL54,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_LIGHT_kW_AV_TL,5606.490618.TL60,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_LIGHT_kWh_AT_TL,5606.490618.TL61,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_TTS_TL,5606.490618.TL400,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,30000,trend_log_input_ref not found
HS_RM5314_HVAC_OPP_TL,5606.490618.TL401,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_TTS_ONOFF_TL,5606.490618.TL402,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5314_eZNS_Backlight_OFF_INTENSITY_TL,5606.490618.TL403,trend_log_input_ref not found,Input_Ref not found,trend_log_input_ref not found,Monitored Object does not exist.,0,trend_log_input_ref not found
HS_RM5201_SAV1_MOD_TL,5606.490619.TL1,HS_RM5201_SAV1_MOD,490619.AO1101.Present_Value,2020-06-02 14:19:20,86.0,30000,%
HS_RM5201_SAV1_RHC_MOD_TL,5606.490619.TL2,HS_RM5201_SAV1_RHC_MOD,490619.AO1102.Present_Value,2020-06-02 14:19:22,88.0,30000,%
HS_RM5201_SAV2_MOD_TL,5606.490619.TL3,HS_RM5201_SAV2_MOD,490619.AO1103.Present_Value,2020-06-02 14:19:23,86.0,30000,%
HS_RM5201_SAV2_RHC_MOD_TL,5606.490619.TL4,HS_RM5201_SAV2_RHC_MOD,490619.AO1104.Present_Value,2020-06-02 14:19:24,88.0,30000,%
HS_RM5201_EAV1_MOD_TL,5606.490619.TL5,HS_RM5201_EAV1_MOD,490619.AO1201.Present_Value,2020-06-02 14:19:16,86.0,30000,%
HS_RM5201_EAV2_MOD_TL,5606.490619.TL6,HS_RM5201_EAV2_MOD,490619.AO1202.Present_Value,2020-06-02 14:19:17,86.0,30000,%
HS_RM5201_SAV1_DP_TL,5606.490619.TL7,HS_RM5201_SAV1_DP,490619.AI1101.Present_Value,2020-06-02 14:18:24,85.0,30000,Pa
HS_RM5201_SAV1A_FBK_TL,5606.490619.TL8,HS_RM5201_SAV1A_FBK,490619.AI1102.Present_Value,2020-06-02 14:18:25,86.0,30000,L/s
HS_RM5201_SAV1B_FBK_TL,5606.490619.TL9,HS_RM5201_SAV1B_FBK,490619.AI1103.Present_Value,2020-06-02 14:18:26,86.0,30000,L/s
HS_RM5201_SAV2_DP_TL,5606.490619.TL10,HS_RM5201_SAV2_DP,490619.AI1104.Present_Value,2020-06-02 14:18:28,85.0,30000,Pa
HS_RM5201_SAV2A_FBK_TL,5606.490619.TL11,HS_RM5201_SAV2A_FBK,490619.AI1201.Present_Value,2020-06-02 14:18:29,86.0,30000,L/s
HS_RM5201_SAV2B_FBK_TL,5606.490619.TL12,HS_RM5201_SAV2B_FBK,490619.AI1202.Present_Value,2020-06-02 14:18:30,86.0,30000,L/s
HS_RM5201_EAV1_DP_TL,5606.490619.TL13,HS_RM5201_EAV1_DP,490619.AI1203.Present_Value,2020-06-02 14:18:56,85.0,30000,Pa
HS_RM5201_EAV1A_FBK_TL,5606.490619.TL14,HS_RM5201_EAV1A_FBK,490619.AI1204.Present_Value,2020-06-02 14:18:48,86.0,30000,L/s
HS_RM5201_EAV1B_FBK_TL,5606.490619.TL15,HS_RM5201_EAV1B_FBK,490619.AI1301.Present_Value,2020-06-02 14:18:49,86.0,30000,L/s
HS_RM5201_EAV2_DP_TL,5606.490619.TL16,HS_RM5201_EAV2_DP,490619.AI1302.Present_Value,2020-06-02 14:18:51,85.0,30000,Pa
HS_RM5201_EAV2A_FBK_TL,5606.490619.TL17,HS_RM5201_EAV2A_FBK,490619.AI1303.Present_Value,2020-06-02 14:18:52,86.0,30000,L/s
HS_RM5201_EAV2B_FBK_TL,5606.490619.TL18,HS_RM5201_EAV2B_FBK,490619.AI1304.Present_Value,2020-06-02 14:18:53,86.0,30000,L/s
HS_RM5201_RMDP_TL,5606.490619.TL19,HS_RM5201_RMDP,490619.AI1305.Present_Value,2020-06-02 14:18:54,82.0,30000,Pa
HS_RM5201_SAV1_SAT_TL,5606.490619.TL20,HS_RM5201_SAV1_SAT,490619.AI1306.Present_Value,2020-06-02 14:18:56,86.0,30000,°C
HS_RM5201_SAV2_SAT_TL,5606.490619.TL21,HS_RM5201_SAV2_SAT,490619.AI1307.Present_Value,2020-06-02 14:18:49,86.0,30000,°C
HS_RM5201_FH1_FLOW_TL,5606.490619.TL22,HS_RM5201_FH1_FLOW,490619.AI1401.Present_Value,2020-06-02 14:18:50,86.0,30000,L/s
HS_RM5201_FH2_FLOW_TL,5606.490619.TL23,HS_RM5201_FH2_FLOW,490619.AI1402.Present_Value,2020-06-02 14:18:51,86.0,30000,L/s
HS_RM5201_FH3_FLOW_TL,5606.490619.TL24,HS_RM5201_FH3_FLOW,490619.AI1403.Present_Value,2020-06-02 14:18:52,86.0,30000,L/s
HS_RM5201_FH4_FLOW_TL,5606.490619.TL25,HS_RM5201_FH4_FLOW,490619.AI1404.Present_Value,2020-06-02 14:18:54,86.0,30000,L/s
HS_RM5201_FH5_FLOW_TL,5606.490619.TL26,HS_RM5201_FH5_FLOW,490619.AI1405.Present_Value,2020-06-02 14:18:54,86.0,30000,L/s
HS_RM5201_FH6_FLOW_TL,5606.490619.TL27,HS_RM5201_FH6_FLOW,490619.AI1406.Present_Value,2020-06-02 14:18:56,86.0,30000,L/s
HS_RM5201_FH7_FLOW_TL,5606.490619.TL28,HS_RM5201_FH7_FLOW,490619.AI1407.Present_Value,2020-06-02 14:18:49,86.0,30000,L/s
HS_RM5201_FH8_FLOW_TL,5606.490619.TL29,HS_RM5201_FH8_FLOW,490619.AI1408.Present_Value,2020-06-02 14:18:50,86.0,30000,L/s
HS_RM5201_N_RMT_TL,5606.490619.TL30,HS_RM5201_N_RMT,490619.AI201001.Present_Value,2020-06-02 14:18:51,83.0,30000,°C
HS_RM5201_N_RMH_TL,5606.490619.TL31,HS_RM5201_N_RMH,490619.AI201003.Present_Value,2020-06-02 14:18:53,83.0,30000,%RH
HS_RM5201_N_CO2_TL,5606.490619.TL32,HS_RM5201_N_CO2,490619.AI201004.Present_Value,2020-06-02 14:18:54,83.0,30000,ppm
HS_RM5201_S_RMT_TL,5606.490619.TL33,HS_RM5201_S_RMT,490619.AI202001.Present_Value,2020-06-02 14:18:55,83.0,30000,°C
HS_RM5201_S_RMH_TL,5606.490619.TL34,HS_RM5201_S_RMH,490619.AI202003.Present_Value,2020-06-02 14:18:57,83.0,30000,%RH
HS_RM5201_S_CO2_TL,5606.490619.TL35,HS_RM5201_S_CO2,490619.AI202004.Present_Value,2020-06-02 14:18:49,83.0,30000,ppm
HS_RM5201_N_MD_TL,5606.490619.TL36,HS_RM5201_N_MD,490619.BI201005.Present_Value,2020-06-02 14:20:12,82.0,0,Units not found
HS_RM5201_S_MD_TL,5606.490619.TL37,HS_RM5201_S_MD,490619.BI202005.Present_Value,2020-06-02 14:20:14,82.0,0,Units not found
HS_RM5201_EXH_FLOW_SP_OCC_MIN_AV_TL,5606.490619.TL38,HS_RM5201_EXH_FLOW_SP_OCC_MIN_AV,490619.AV3.Present_Value,2020-06-02 14:19:53,91.0,1000,L/s
HS_RM5201_EXH_FLOW_SP_OCC_MAX_AV_TL,5606.490619.TL39,HS_RM5201_EXH_FLOW_SP_OCC_MAX_AV,490619.AV4.Present_Value,2020-06-02 14:19:44,91.0,1000,L/s
HS_RM5201_EXH_FLOW_SP_UNOCC_AV_TL,5606.490619.TL40,HS_RM5201_EXH_FLOW_SP_UNOCC_AV,490619.AV5.Present_Value,2020-06-02 14:19:47,91.0,1000,L/s
HS_RM5201_EXH_FLOW_SP_AV_TL,5606.490619.TL41,HS_RM5201_EXH_FLOW_SP_AV,490619.AV6.Present_Value,2020-06-02 14:19:43,89.0,30000,L/s
HS_RM5201_SUP_FLOW_OFFSET_THEO_AV_TL,5606.490619.TL42,HS_RM5201_SUP_FLOW_OFFSET_THEO_AV,490619.AV7.Present_Value,2020-06-02 14:19:45,92.0,1000,L/s
HS_RM5201_SUP_FLOW_OFFSET_SETPOINT_AV_TL,5606.490619.TL43,HS_RM5201_SUP_FLOW_OFFSET_SETPOINT_AV,490619.AV8.Present_Value,2020-06-02 14:19:46,93.0,30000,L/s
HS_RM5201_SUP_FLOW_SP_AV_TL,5606.490619.TL44,HS_RM5201_SUP_FLOW_SP_AV,490619.AV9.Present_Value,2020-06-02 14:19:48,89.0,30000,L/s
HS_RM5201_SOUTH_SUP_CALCULATED_AV_TL,5606.490619.TL45,HS_RM5201_SOUTH_SUP_CALCULATED_AV,490619.AV30.Present_Value,2020-06-02 14:19:48,92.0,30000,L/s
HS_RM5201_SOUTH_EXH_CALCULATED_AV_TL,5606.490619.TL46,HS_RM5201_SOUTH_EXH_CALCULATED_AV,490619.AV31.Present_Value,2020-06-02 14:19:49,92.0,30000,L/s
HS_RM5201_SAT_SP_TL,5606.490619.TL47,HS_RM5201_SAT_SP,490619.AV32.Present_Value,2020-06-02 14:19:51,84.0,30000,°C
HS_RM5201_NORTH_SUP_CALCULATED_AV_TL,5606.490619.TL48,HS_RM5201_NORTH_SUP_CALCULATED_AV,490619.AV34.Present_Value,2020-06-02 14:19:54,92.0,30000,L/s
HS_RM5201_NORTH_EXH_CALCULATED_AV_TL,5606.490619.TL49,HS_RM5201_NORTH_EXH_CALCULATED_AV,490619.AV35.Present_Value,2020-06-02 14:19:44,92.0,30000,L/s
HS_RM5201_TOTAL_OFFSET_CALCULATED_AV_TL,5606.490619.TL50,HS_RM5201_TOTAL_OFFSET_CALCULATED_AV,490619.AV36.Present_Value,2020-06-02 14:19:45,92.0,30000,L/s
HS_RM5201_TOTAL_SUP_FLOW_AV_TL,5606.490619.TL51,HS_RM5201_TOTAL_SUP_FLOW_AV,490619.AV37.Present_Value,2020-06-02 14:19:47,90.0,30000,L/s
HS_LAB_SCHEDULE_XFER_BV_TL,5606.490619.TL52,HS_LAB_SCHEDULE_XFER_BV,490619.BV1.Present_Value,2020-06-02 14:20:19,88.0,0,Units not found
HS_RM5201_TEMP_MODE_BV_TL,5606.490619.TL53,HS_RM5201_TEMP_MODE_BV,490619.BV2.Present_Value,2020-06-02 14:20:20,88.0,0,Units not found
HS_RM5201_SAV1_LOW_PRESSURE_BV_TL,5606.490619.TL54,HS_RM5201_SAV1_LOW_PRESSURE_BV,490619.BV6.Present_Value,2020-06-02 14:20:22,91.0,0,Units not found
HS_RM5201_EAV2_LOW_PRESSURE_BV_TL,5606.490619.TL55,HS_RM5201_EAV2_LOW_PRESSURE_BV,490619.BV7.Present_Value,2020-06-02 14:20:12,91.0,0,Units not found
HS_RM5201_SUP_FLOW_OFFSET_INCREASE_BV_TL,5606.490619.TL56,HS_RM5201_SUP_FLOW_OFFSET_INCREASE_BV,490619.BV8.Present_Value,2020-06-02 14:20:14,93.0,0,Units not found
HS_RM5201_SUP_FLOW_OFFSET_DECREASE_BV_TL,5606.490619.TL57,HS_RM5201_SUP_FLOW_OFFSET_DECREASE_BV,490619.BV9.Present_Value,2020-06-02 14:20:15,93.0,0,Units not found
HS_RM5201_RM_PRESS_BV_TL,5606.490619.TL58,HS_RM5201_RM_PRESS_BV,490619.BV10.Present_Value,2020-06-02 14:20:17,88.0,0,Units not found
HS_RM5201_SAV2_LOW_PRESSURE_BV_TL,5606.490619.TL59,HS_RM5201_SAV2_LOW_PRESSURE_BV,490619.BV11.Present_Value,2020-06-02 14:20:18,91.0,0,Units not found
HS_RM5201_EAV1_LOW_PRESSURE_BV_TL,5606.490619.TL60,HS_RM5201_EAV1_LOW_PRESSURE_BV,490619.BV12.Present_Value,2020-06-02 14:20:19,91.0,0,Units not found
HS_RM5201_N_KEY_PRESS_MV_TL,5606.490619.TL61,HS_RM5201_N_KEY_PRESS_MV,490619.MV1.Present_Value,2020-06-02 14:20:42,89.0,0,Units not found
HS_RM5201_S_KEY_PRESS_MV_TL,5606.490619.TL62,HS_RM5201_S_KEY_PRESS_MV,490619.MV2.Present_Value,2020-06-02 14:20:44,89.0,0,Units not found
HS_GPC_PRESSURE_DISPLAY_MV_TL,5606.490619.TL63,HS_GPC_PRESSURE_DISPLAY_MV,490619.MV10.Present_Value,2020-06-02 14:20:45,90.0,0,Units not found
HS_RM5201_RMT_HEATING_CO_TL,5606.490619.TL64,HS_RM5201_RMT_HEATING_CO,490619.CO1.Present_Value,2020-06-02 14:20:14,89.0,500,Units not found
HS_RM5201_SAV1_SAT_CO_TL,5606.490619.TL65,HS_RM5201_SAV1_SAT_CO,490619.CO2.Present_Value,2020-06-02 14:20:18,88.0,500,Units not found
HS_RM5201_SAV2_SAT_CO_TL,5606.490619.TL66,HS_RM5201_SAV2_SAT_CO,490619.CO3.Present_Value,2020-06-02 14:20:21,88.0,500,Units not found
HS_RM5201A_SAV_MOD_TL,5606.490620.TL1,HS_RM5201A_SAV_MOD,490620.AO4.Present_Value,2020-06-02 14:21:43,86.0,30000,%
HS_RM5201A_SAV_RHC_MOD_TL,5606.490620.TL2,HS_RM5201A_SAV_RHC_MOD,490620.AO5.Present_Value,2020-06-02 14:21:44,88.0,30000,%
HS_RM5201A_EAV_MOD_TL,5606.490620.TL3,HS_RM5201A_EAV_MOD,490620.AO6.Present_Value,2020-06-02 14:22:11,86.0,30000,%
HS_RM5201A_SAV_DP_TL,5606.490620.TL4,HS_RM5201A_SAV_DP,490620.AI1.Present_Value,2020-06-02 14:21:39,85.0,30000,Pa
HS_RM5201A_SAV_FBK_TL,5606.490620.TL5,HS_RM5201A_SAV_FBK,490620.AI2.Present_Value,2020-06-02 14:21:40,86.0,30000,L/s
HS_RM5201A_EAV_DP_TL,5606.490620.TL6,HS_RM5201A_EAV_DP,490620.AI3.Present_Value,2020-06-02 14:21:41,85.0,30000,Pa
HS_RM5201A_EAV_FBK_TL,5606.490620.TL7,HS_RM5201A_EAV_FBK,490620.AI4.Present_Value,2020-06-02 14:21:42,86.0,30000,L/s
HS_RM5201A_RMDP_TL,5606.490620.TL8,HS_RM5201A_RMDP,490620.AI5.Present_Value,2020-06-02 14:21:43,83.0,30000,Pa
HS_RM5201A_SAT_TL,5606.490620.TL9,HS_RM5201A_SAT,490620.AI6.Present_Value,2020-06-02 14:21:44,82.0,30000,°C
HS_RM5201A_EXH_FLOW_SP_OCC_MIN_AV_TL,5606.490620.TL10,HS_RM5201A_EXH_FLOW_SP_OCC_MIN_AV,490620.AV3.Present_Value,2020-06-02 14:22:09,92.0,1000,L/s
HS_RM5201A_EXH_FLOW_SP_OCC_MAX_AV_TL,5606.490620.TL11,HS_RM5201A_EXH_FLOW_SP_OCC_MAX_AV,490620.AV4.Present_Value,2020-06-02 14:22:10,92.0,1000,L/s
HS_RM5201A_EXH_FLOW_SP_UNOCC_AV_TL,5606.490620.TL12,HS_RM5201A_EXH_FLOW_SP_UNOCC_AV,490620.AV5.Present_Value,2020-06-02 14:22:11,91.0,1000,L/s
HS_RM5201A_EXH_FLOW_SP_AV_TL,5606.490620.TL13,HS_RM5201A_EXH_FLOW_SP_AV,490620.AV6.Present_Value,2020-06-02 14:22:13,89.0,30000,L/s
HS_RM5201A_SUP_FLOW_OFFSET_SETPOINT_AV_TL,5606.490620.TL14,HS_RM5201A_SUP_FLOW_OFFSET_SETPOINT_AV,490620.AV8.Present_Value,2020-06-02 14:22:06,93.0,30000,L/s
HS_RM5201A_SUP_FLOW_SETPOINT_AV_TL,5606.490620.TL15,HS_RM5201A_SUP_FLOW_SETPOINT_AV,490620.AV9.Present_Value,2020-06-02 14:22:07,91.0,30000,L/s
HS_RM5201A_RMT_XFER_AV_TL,5606.490620.TL16,HS_RM5201A_RMT_XFER_AV,490620.AV13.Present_Value,2020-06-02 14:22:08,88.0,30000,°C
HS_RM5201A_SUPPLY_CALCULATED_AV_TL,5606.490620.TL17,HS_RM5201A_SUPPLY_CALCULATED_AV,490620.AV30.Present_Value,2020-06-02 14:22:13,91.0,30000,L/s
HS_RM5201A_EXHAUST_CALCULATED_AV_TL,5606.490620.TL18,HS_RM5201A_EXHAUST_CALCULATED_AV,490620.AV31.Present_Value,2020-06-02 14:22:05,91.0,30000,L/s
HS_RM5201A_SAT_SP_TL,5606.490620.TL19,HS_RM5201A_SAT_SP,490620.AV32.Present_Value,2020-06-02 14:22:06,85.0,30000,°C
HS_RM5201A_TOTAL_OFFSET_CALCULATED_AV_TL,5606.490620.TL20,HS_RM5201A_TOTAL_OFFSET_CALCULATED_AV,490620.AV36.Present_Value,2020-06-02 14:22:07,93.0,30000,L/s
HS_RM5201A_RMH_XFER_AV_TL,5606.490620.TL21,HS_RM5201A_RMH_XFER_AV,490620.AV40.Present_Value,2020-06-02 14:22:08,88.0,30000,%RH
HS_RM5201A_RMT_HEATING_CO_TL,5606.490620.TL22,HS_RM5201A_RMT_HEATING_CO,490620.CO1.Present_Value,2020-06-02 14:22:34,89.0,500,Units not found
HS_RM5201A_SAV_SAT_CO_TL,5606.490620.TL23,HS_RM5201A_SAV_SAT_CO,490620.CO2.Present_Value,2020-06-02 14:22:35,88.0,500,Units not found
HS_RM5201B_SAV_MOD_TL,5606.490621.TL1,HS_RM5201B_SAV_MOD,490621.AO4.Present_Value,2020-06-02 14:23:28,86.0,30000,%
HS_RM5201B_SAV_RHC_MOD_TL,5606.490621.TL2,HS_RM5201B_SAV_RHC_MOD,490621.AO5.Present_Value,2020-06-02 14:23:30,88.0,30000,%
HS_RM5201B_EAV_MOD_TL,5606.490621.TL3,HS_RM5201B_EAV_MOD,490621.AO6.Present_Value,2020-06-02 14:23:31,86.0,30000,%
HS_RM5201B_SAV_DP_TL,5606.490621.TL4,HS_RM5201B_SAV_DP,490621.AI1.Present_Value,2020-06-02 14:23:26,85.0,30000,Pa
HS_RM5201B_SAV_FBK_TL,5606.490621.TL5,HS_RM5201B_SAV_FBK,490621.AI2.Present_Value,2020-06-02 14:23:27,86.0,30000,L/s
HS_RM5201B_EAV_DP_TL,5606.490621.TL6,HS_RM5201B_EAV_DP,490621.AI3.Present_Value,2020-06-02 14:23:29,85.0,30000,Pa
HS_RM5201B_EAV_FBK_TL,5606.490621.TL7,HS_RM5201B_EAV_FBK,490621.AI4.Present_Value,2020-06-02 14:23:30,86.0,30000,L/s
HS_RM5201B_RMDP_TL,5606.490621.TL8,HS_RM5201B_RMDP,490621.AI5.Present_Value,2020-06-02 14:23:31,83.0,30000,Pa
HS_RM5201B_FH1_CFM_TL,5606.490621.TL9,HS_RM5201B_FH1_CFM,490621.AI6.Present_Value,2020-06-02 14:23:32,86.0,30000,L/s
HS_RM5201B_SAV_SAT_TL,5606.490621.TL10,HS_RM5201B_SAV_SAT,490621.AI7.Present_Value,2020-06-02 14:23:33,86.0,30000,°C
HS_RM5201B_RMT_SP_TL,5606.490621.TL11,HS_RM5201B_RMT_SP,490621.AV1.Present_Value,2020-06-02 14:23:26,85.0,30000,°C
HS_RM5201B_EXH_FLOW_SP_OCC_MIN_AV_TL,5606.490621.TL12,HS_RM5201B_EXH_FLOW_SP_OCC_MIN_AV,490621.AV3.Present_Value,2020-06-02 14:23:30,92.0,1000,L/s
HS_RM5201B_EXH_FLOW_SP_OCC_MAX_AV_TL,5606.490621.TL13,HS_RM5201B_EXH_FLOW_SP_OCC_MAX_AV,490621.AV4.Present_Value,2020-06-02 14:23:31,92.0,1000,L/s
HS_RM5201B_EXH_FLOW_SP_UNOCC_AV_TL,5606.490621.TL14,HS_RM5201B_EXH_FLOW_SP_UNOCC_AV,490621.AV5.Present_Value,2020-06-02 14:23:25,91.0,1000,L/s
HS_RM5201B_EXH_FLOW_SP_AV_TL,5606.490621.TL15,HS_RM5201B_EXH_FLOW_SP_AV,490621.AV6.Present_Value,2020-06-02 14:23:27,89.0,30000,L/s
HS_RM5201B_SUP_FLOW_OFFSET_SETPOINT_AV_TL,5606.490621.TL16,HS_RM5201B_SUP_FLOW_OFFSET_SETPOINT_AV,490621.AV8.Present_Value,2020-06-02 14:23:30,93.0,30000,L/s
HS_RM5201B_SUP_FLOW_SP_AV_TL,5606.490621.TL17,HS_RM5201B_SUP_FLOW_SP_AV,490621.AV9.Present_Value,2020-06-02 14:23:31,89.0,30000,L/s
HS_RM5201B_RMT_XFER_AV_TL,5606.490621.TL18,HS_RM5201B_RMT_XFER_AV,490621.AV13.Present_Value,2020-06-02 14:23:32,88.0,30000,°C
HS_RM5201B_SUPPLY_CALCULATED_AV_TL,5606.490621.TL19,HS_RM5201B_SUPPLY_CALCULATED_AV,490621.AV30.Present_Value,2020-06-02 14:23:27,91.0,30000,L/s
HS_RM5201B_EXHAUST_CALCULATED_AV_TL,5606.490621.TL20,HS_RM5201B_EXHAUST_CALCULATED_AV,490621.AV31.Present_Value,2020-06-02 14:23:55,91.0,30000,L/s
